sku,origem,data_faturamento,quantidade,descricao
05004016,Alm_SP_Loja,2026-03-25,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004143,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Chocolate Lt Pistache 29g
05004057,Alm_SP_Loja,2026-03-25,1,Barra ES ao Leite Praliné de Avelã 80g
05304018,Alm_SP_Loja,2026-03-25,1,Suco de Abacaxi c hortela 300ml
05004012,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos AMABELA Cupulate  54% 60g
05004047,Alm_PDV_Ativacao,2026-03-25,1,Biscoito Cast. Pará Chocolate 60% 150g
05004014,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Língua de Onça Intso Praliné Cx80g
05004056,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Leite Praliné de Pistache 80g
05004015,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Língua de Onça ao Leite Cx80g
05004056,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Leite Praliné de Pistache 80g
05004015,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Língua de Onça ao Leite Cx80g
05104079,Alm_SP_Loja,2026-03-25,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-25,1,Cafe Expresso
05004015,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Língua de Onça ao Leite Cx80g
05004008,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Sakaguchi Cupulate 58% 60g
05004097,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Leite com Avelã e Maracujá 80g
05004142,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Chocolate Lt Maracujá 29g
05004143,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Chocolate Lt Pistache 29g
05004010,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Mocajuba 74% 60g
05004138,Alm_PDV_Ativacao,2026-03-25,1,Língua de Onça Int Praliné Flowpack 11g
05004010,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Mocajuba 74% 60g
05004097,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Leite com Avelã e Maracujá 80g
05004161,Alm_PDV_Ativacao,2026-03-25,1,Ovo Marajoara - Recheio de Cupuaçu 420g
05004010,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Mocajuba 74% 60g
05004097,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Leite com Avelã e Maracujá 80g
05004139,Alm_PDV_Ativacao,2026-03-25,1,Língua de Onça Leite Flowpack 11g
05004014,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Língua de Onça Intso Praliné Cx80g
05004015,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Língua de Onça ao Leite Cx80g
05004016,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004047,Alm_PDV_Ativacao,2026-03-25,2,Biscoito Cast. Pará Chocolate 60% 150g
05004139,Alm_PDV_Ativacao,2026-03-25,1,Língua de Onça Leite Flowpack 11g
05004058,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Intenso Praliné de Avelã 80g
05004011,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Kunkuni Cupulate 58% 60g
05004161,Alm_PDV_Ativacao,2026-03-25,1,Ovo Marajoara - Recheio de Cupuaçu 420g
05004047,Alm_PDV_Ativacao,2026-03-25,1,Biscoito Cast. Pará Chocolate 60% 150g
05004058,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Intenso Praliné de Avelã 80g
05004011,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Kunkuni Cupulate 58% 60g
05004047,Alm_PDV_Ativacao,2026-03-25,1,Biscoito Cast. Pará Chocolate 60% 150g
05004008,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Sakaguchi Cupulate 58% 60g
05004011,Alm_PDV_Ativacao,2026-03-25,2,MAGIO Povos Kunkuni Cupulate 58% 60g
05004009,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Xiba 81% 60g
05004102,Alm_PDV_Ativacao,2026-03-25,1,Lua Cheia Minis Chocolate ao Leite 100g
05004143,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Chocolate Lt Pistache 29g
05004015,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Língua de Onça ao Leite Cx80g
05004161,Alm_PDV_Ativacao,2026-03-25,1,Ovo Marajoara - Recheio de Cupuaçu 420g
05004009,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Povos Xiba 81% 60g
05004016,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004016,Alm_PDV_Ativacao,2026-03-25,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004056,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Leite Praliné de Pistache 80g
05004057,Alm_PDV_Ativacao,2026-03-25,1,Barra ES ao Leite Praliné de Avelã 80g
05004142,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Chocolate Lt Maracujá 29g
05004143,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Chocolate Lt Pistache 29g
05004097,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Leite com Avelã e Maracujá 80g
05004143,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Chocolate Lt Pistache 29g
05004017,Alm_PDV_Ativacao,2026-03-25,2,Língua de Onça Leit Praliné Flowpack 11g
05004048,Alm_SP_Loja,2026-03-25,1,Biscoito Cast. Pará Cupulate 70% 150g
05004150,Alm_SP_Loja,2026-03-25,2,Caixa para 4 bombons
05104018,Alm_SP_Loja,2026-03-25,2,"Bombom SF Leite Ganache de Cupuaçu 7,7g"
05104036,Alm_SP_Loja,2026-03-25,2,Bombom SF Açaí 10g
05104039,Alm_SP_Loja,2026-03-25,2,Bombom SF Ganache de Taperebá Int 10g
05104096,Alm_SP_Loja,2026-03-25,2,Bombom SF Castanha-do-Pará 10g
05004047,Alm_PDV_Ativacao,2026-03-25,1,Biscoito Cast. Pará Chocolate 60% 150g
05004047,Alm_PDV_Ativacao,2026-03-25,1,Biscoito Cast. Pará Chocolate 60% 150g
05004097,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Leite com Avelã e Maracujá 80g
05004143,Alm_PDV_Ativacao,2026-03-25,1,Barra ES Chocolate Lt Pistache 29g
05104071,Alm_SP_Loja,2026-03-25,1,Bombom Bom Jardim Intenso 10g
05104078,Alm_SP_Loja,2026-03-25,1,Língua de Onça ao leite 11g - CAFETERIA
05104079,Alm_SP_Loja,2026-03-25,2,Biscoito Puxuri Cupulate - unitário
05304009,Alm_SP_Loja,2026-03-25,1,Cappuccino Língua de Onça
05104020,Alm_SP_Loja,2026-03-25,1,Trufas Nativas de Chocolate Intenso  20G
05104079,Alm_SP_Loja,2026-03-25,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-25,1,Cafe Expresso
05004003,Alm_PDV_Ativacao,2026-03-24,1,MAGIO Povos Sakaguchi ao Leite 41% 60g
05004010,Alm_PDV_Ativacao,2026-03-24,1,MAGIO Povos Mocajuba 74% 60g
05004058,Alm_PDV_Ativacao,2026-03-24,1,Barra ES Intenso Praliné de Avelã 80g
05004097,Alm_PDV_Ativacao,2026-03-24,1,Barra ES Leite com Avelã e Maracujá 80g
05004159,Alm_PDV_Ativacao,2026-03-24,1,Ovo Marajoara - Recheio de Maracujá 420g
05004048,Alm_PDV_Ativacao,2026-03-24,2,Biscoito Cast. Pará Cupulate 70% 150g
05104016,Alm_SP_Loja,2026-03-24,1,"Bombom SF Leite Ganache de Maracujá 7,7g"
05104033,Alm_SP_Loja,2026-03-24,1,Formigueiro Caramelo de Maracujá 16g
05104079,Alm_SP_Loja,2026-03-24,2,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-24,2,Cafe Expresso
05104078,Alm_SP_Loja,2026-03-24,1,Língua de Onça ao leite 11g - CAFETERIA
05104079,Alm_SP_Loja,2026-03-24,1,Biscoito Puxuri Cupulate - unitário
05304009,Alm_SP_Loja,2026-03-24,1,Cappuccino Língua de Onça
05104079,Alm_SP_Loja,2026-03-24,2,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-24,1,Cafe Expresso
05304030,Alm_SP_Loja,2026-03-24,1,Cafe Coado Pequeno
05104028,Alm_SP_Loja,2026-03-24,1,Língua de Onça Cupulate 11g
05104079,Alm_SP_Loja,2026-03-24,2,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-24,2,Cafe Expresso
05104025,Alm_SP_Loja,2026-03-24,1,Formigueiro Praliné de Avelã 16g
05104079,Alm_SP_Loja,2026-03-24,1,Biscoito Puxuri Cupulate - unitário
05304006,Alm_SP_Loja,2026-03-24,1,Cafe Expresso com Leite Pequeno
05004011,Alm_SP_Loja,2026-03-24,1,MAGIO Povos Kunkuni Cupulate 58% 60g
05104028,Alm_SP_Loja,2026-03-24,3,Língua de Onça Cupulate 11g
05104018,Alm_SP_Loja,2026-03-24,1,"Bombom SF Leite Ganache de Cupuaçu 7,7g"
05104039,Alm_SP_Loja,2026-03-24,1,Bombom SF Ganache de Taperebá Int 10g
05104079,Alm_SP_Loja,2026-03-24,1,Biscoito Puxuri Cupulate - unitário
05304031,Alm_SP_Loja,2026-03-24,1,Cafe Coado Grande
05104079,Alm_SP_Loja,2026-03-24,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-24,1,Cafe Expresso
05304040,Alm_SP_Loja,2026-03-24,1,Combo Essência da Amazônia
05104079,Alm_SP_Loja,2026-03-24,1,Biscoito Puxuri Cupulate - unitário
05304030,Alm_SP_Loja,2026-03-24,1,Cafe Coado Pequeno
05104079,Alm_SP_Loja,2026-03-24,2,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-24,2,Cafe Expresso
05104012,Alm_SP_Loja,2026-03-24,1,Bombom SF Leite Praliné de Pistache 10g
05104079,Alm_SP_Loja,2026-03-24,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-24,1,Cafe Expresso
05004015,Alm_SP_Loja,2026-03-24,1,MAGIO Língua de Onça ao Leite Cx80g
05104079,Alm_SP_Loja,2026-03-24,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-24,1,Cafe Expresso
05104007,Alm_SP_Loja,2026-03-24,2,Bombom Intenso Praliné 10g
05104079,Alm_SP_Loja,2026-03-24,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-24,1,Cafe Expresso
05004012,Alm_SP_Loja,2026-03-24,1,MAGIO Povos AMABELA Cupulate  54% 60g
05004004,Alm_SP_Loja,2026-03-24,1,MAGIO Povos Acará-Açu 75% 60g
05004056,Alm_SP_Loja,2026-03-24,1,Barra ES Leite Praliné de Pistache 80g
05104022,Alm_SP_Loja,2026-03-24,1,Trufas Nativas Pistache 20g
05004004,Alm_SP_Loja,2026-03-24,1,MAGIO Povos Acará-Açu 75% 60g
0190213119,Alm_SP_Loja,2026-03-24,4,Sacola de Papel Tamanho G
05004014,Alm_SP_Loja,2026-03-24,5,MAGIO Língua de Onça Intso Praliné Cx80g
05004015,Alm_SP_Loja,2026-03-24,3,MAGIO Língua de Onça ao Leite Cx80g
05004016,Alm_SP_Loja,2026-03-24,3,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004056,Alm_SP_Loja,2026-03-24,1,Barra ES Leite Praliné de Pistache 80g
05004148,Alm_SP_Loja,2026-03-24,3,Caixa de Bombons M (14 bombons)
05004165,Alm_SP_Loja,2026-03-24,4,Trio de Mini Ovos 75g
05004005,Alm_SP_Loja,2026-03-24,2,MAGIO Povos Bom Jardim 63% 60g
05004006,Alm_SP_Loja,2026-03-24,2,MAGIO Povos Vale do Jari 65% 60g
05004015,Alm_SP_Loja,2026-03-24,1,MAGIO Língua de Onça ao Leite Cx80g
05004006,Alm_SP_Loja,2026-03-24,1,MAGIO Povos Vale do Jari 65% 60g
05104079,Alm_SP_Loja,2026-03-23,2,Biscoito Puxuri Cupulate - unitário
05304006,Alm_SP_Loja,2026-03-23,2,Cafe Expresso com Leite Pequeno
05004165,Alm_SP_Loja,2026-03-23,1,Trio de Mini Ovos 75g
05004007,Alm_SP_Loja,2026-03-23,1,MAGIO Povos Sakaguchi 78% 60g
05004014,Alm_SP_Loja,2026-03-23,1,MAGIO Língua de Onça Intso Praliné Cx80g
05004048,Alm_SP_Loja,2026-03-23,1,Biscoito Cast. Pará Cupulate 70% 150g
05104007,Alm_SP_Loja,2026-03-23,1,Bombom Intenso Praliné 10g
05104079,Alm_SP_Loja,2026-03-23,2,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,2,Cafe Expresso
05104079,Alm_SP_Loja,2026-03-23,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,1,Cafe Expresso
05104033,Alm_SP_Loja,2026-03-23,1,Formigueiro Caramelo de Maracujá 16g
05104079,Alm_SP_Loja,2026-03-23,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,1,Cafe Expresso
05104079,Alm_SP_Loja,2026-03-23,1,Biscoito Puxuri Cupulate - unitário
05304030,Alm_SP_Loja,2026-03-23,1,Cafe Coado Pequeno
05104033,Alm_SP_Loja,2026-03-23,1,Formigueiro Caramelo de Maracujá 16g
05104079,Alm_SP_Loja,2026-03-23,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,1,Cafe Expresso
05104007,Alm_SP_Loja,2026-03-23,1,Bombom Intenso Praliné 10g
05104079,Alm_SP_Loja,2026-03-23,1,Biscoito Puxuri Cupulate - unitário
05104119,Alm_SP_Loja,2026-03-23,1,Bombom Mini Lua Cheia Choco ao Leite 10g
05304005,Alm_SP_Loja,2026-03-23,1,Cafe Expresso
05104079,Alm_SP_Loja,2026-03-23,1,Biscoito Puxuri Cupulate - unitário
05104096,Alm_SP_Loja,2026-03-23,1,Bombom SF Castanha-do-Pará 10g
05304005,Alm_SP_Loja,2026-03-23,1,Cafe Expresso
05104079,Alm_SP_Loja,2026-03-23,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,1,Cafe Expresso
05104020,Alm_SP_Loja,2026-03-23,1,Trufas Nativas de Chocolate Intenso  20G
05104079,Alm_SP_Loja,2026-03-23,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,1,Cafe Expresso
05104079,Alm_SP_Loja,2026-03-23,2,Biscoito Puxuri Cupulate - unitário
05304018,Alm_SP_Loja,2026-03-23,1,Suco de Abacaxi c hortela 300ml
05304030,Alm_SP_Loja,2026-03-23,2,Cafe Coado Pequeno
05004139,Alm_SP_Loja,2026-03-23,1,Língua de Onça Leite Flowpack 11g
05104079,Alm_SP_Loja,2026-03-23,2,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,2,Cafe Expresso
05104079,Alm_SP_Loja,2026-03-23,2,Biscoito Puxuri Cupulate - unitário
05304030,Alm_SP_Loja,2026-03-23,2,Cafe Coado Pequeno
05104012,Alm_SP_Loja,2026-03-23,1,Bombom SF Leite Praliné de Pistache 10g
05104036,Alm_SP_Loja,2026-03-23,1,Bombom SF Açaí 10g
05104079,Alm_SP_Loja,2026-03-23,2,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,2,Cafe Expresso
05104032,Alm_SP_Loja,2026-03-23,1,Formigueiro Praliné de Pistache 16g
05104079,Alm_SP_Loja,2026-03-23,2,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-23,2,Cafe Expresso
0190213119,Alm_SP_Loja,2026-03-23,1,Sacola de Papel Tamanho G
05004043,Alm_SP_Loja,2026-03-23,1,Formigueiro Caramelo de Maracujá Cx 80g
05004161,Alm_SP_Loja,2026-03-23,1,Ovo Marajoara - Recheio de Cupuaçu 420g
05004047,Alm_SP_Loja,2026-03-23,1,Biscoito Cast. Pará Chocolate 60% 150g
05304043,Alm_SP_Loja,2026-03-23,20,Fatia de Bolo de Chocolate
05004058,Alm_SP_Loja,2026-03-23,1,Barra ES Intenso Praliné de Avelã 80g
05104028,Alm_SP_Loja,2026-03-23,2,Língua de Onça Cupulate 11g
05104032,Alm_SP_Loja,2026-03-23,1,Formigueiro Praliné de Pistache 16g
05104033,Alm_SP_Loja,2026-03-23,1,Formigueiro Caramelo de Maracujá 16g
05104059,Alm_SP_Loja,2026-03-23,1,Bombom SF Doce de Cupuaçu 10g
05104071,Alm_SP_Loja,2026-03-23,1,Bombom Bom Jardim Intenso 10g
05400002,Alm_SP_Loja,2026-03-23,1,agua com Gas em Lata 310ml
05004047,Alm_SP_Loja,2026-03-21,1,Biscoito Cast. Pará Chocolate 60% 150g
05004097,Alm_PDV_Ativacao,2026-03-21,1,Barra ES Leite com Avelã e Maracujá 80g
05004015,Alm_SP_Loja,2026-03-21,1,MAGIO Língua de Onça ao Leite Cx80g
05004097,Alm_SP_Loja,2026-03-21,1,Barra ES Leite com Avelã e Maracujá 80g
05104033,Alm_SP_Loja,2026-03-21,1,Formigueiro Caramelo de Maracujá 16g
05104119,Alm_SP_Loja,2026-03-21,1,Bombom Mini Lua Cheia Choco ao Leite 10g
05400001,Alm_SP_Loja,2026-03-21,1,Agua sem Gas em Lata 310ml
05004009,Alm_SP_Loja,2026-03-21,1,MAGIO Povos Xiba 81% 60g
05004058,Alm_SP_Loja,2026-03-21,1,Barra ES Intenso Praliné de Avelã 80g
05004097,Alm_SP_Loja,2026-03-21,1,Barra ES Leite com Avelã e Maracujá 80g
05004005,Alm_SP_Loja,2026-03-21,1,MAGIO Povos Bom Jardim 63% 60g
05004097,Alm_SP_Loja,2026-03-21,1,Barra ES Leite com Avelã e Maracujá 80g
05104008,Alm_SP_Loja,2026-03-21,1,Bombom ao Leite Praliné 10g
05004010,Alm_SP_Loja,2026-03-21,1,MAGIO Povos Mocajuba 74% 60g
05004097,Alm_SP_Loja,2026-03-21,1,Barra ES Leite com Avelã e Maracujá 80g
05004009,Alm_SP_Loja,2026-03-21,1,MAGIO Povos Xiba 81% 60g
05104079,Alm_SP_Loja,2026-03-21,1,Biscoito Puxuri Cupulate - unitário
05304031,Alm_SP_Loja,2026-03-21,1,Cafe Coado Grande
0190213119,Alm_SP_Loja,2026-03-21,2,Sacola de Papel Tamanho G
05004160,Alm_SP_Loja,2026-03-21,2,Ovo Marajoara - Praliné de Avelã 420g
05004056,Alm_PDV_Ativacao,2026-03-21,1,Barra ES Leite Praliné de Pistache 80g
05004002,Alm_PDV_Ativacao,2026-03-21,1,PI Paiter Suruí 70% 60g
05004008,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Povos Sakaguchi Cupulate 58% 60g
05004015,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Língua de Onça ao Leite Cx80g
0190213119,Alm_SP_Loja,2026-03-21,1,Sacola de Papel Tamanho G
05004043,Alm_SP_Loja,2026-03-21,1,Formigueiro Caramelo de Maracujá Cx 80g
05004148,Alm_SP_Loja,2026-03-21,1,Caixa de Bombons M (14 bombons)
05104079,Alm_SP_Loja,2026-03-21,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-21,1,Cafe Expresso
05004161,Alm_SP_Loja,2026-03-21,1,Ovo Marajoara - Recheio de Cupuaçu 420g
05004056,Alm_PDV_Ativacao,2026-03-21,1,Barra ES Leite Praliné de Pistache 80g
05004015,Alm_PDV_Ativacao,2026-03-21,3,MAGIO Língua de Onça ao Leite Cx80g
05004016,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004017,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Leit Praliné Flowpack 11g
05004058,Alm_PDV_Ativacao,2026-03-21,1,Barra ES Intenso Praliné de Avelã 80g
05004141,Alm_SP_Loja,2026-03-21,1,Língua de Onça Cupulate Flowpack 11g
05004143,Alm_SP_Loja,2026-03-21,1,Barra ES Chocolate Lt Pistache 29g
05104028,Alm_SP_Loja,2026-03-21,1,Língua de Onça Cupulate 11g
05104032,Alm_SP_Loja,2026-03-21,1,Formigueiro Praliné de Pistache 16g
05104033,Alm_SP_Loja,2026-03-21,1,Formigueiro Caramelo de Maracujá 16g
05004017,Alm_SP_Loja,2026-03-21,1,Língua de Onça Leit Praliné Flowpack 11g
05004141,Alm_SP_Loja,2026-03-21,1,Língua de Onça Cupulate Flowpack 11g
05004014,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Língua de Onça Intso Praliné Cx80g
05004097,Alm_PDV_Ativacao,2026-03-21,1,Barra ES Leite com Avelã e Maracujá 80g
05004140,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Intenso Flowpack 11g
05004140,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Intenso Flowpack 11g
05004016,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004016,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004057,Alm_PDV_Ativacao,2026-03-21,1,Barra ES ao Leite Praliné de Avelã 80g
05004139,Alm_SP_Loja,2026-03-21,1,Língua de Onça Leite Flowpack 11g
05004140,Alm_SP_Loja,2026-03-21,1,Língua de Onça Intenso Flowpack 11g
05004156,Alm_SP_Loja,2026-03-21,1,Sorvete de Chocolate Mágio 100ml
05104007,Alm_SP_Loja,2026-03-21,1,Bombom Intenso Praliné 10g
05104020,Alm_SP_Loja,2026-03-21,1,Trufas Nativas de Chocolate Intenso  20G
05104059,Alm_SP_Loja,2026-03-21,1,Bombom SF Doce de Cupuaçu 10g
05104071,Alm_SP_Loja,2026-03-21,2,Bombom Bom Jardim Intenso 10g
05104079,Alm_SP_Loja,2026-03-21,1,Biscoito Puxuri Cupulate - unitário
05304031,Alm_SP_Loja,2026-03-21,1,Cafe Coado Grande
05004009,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Povos Xiba 81% 60g
05004143,Alm_PDV_Ativacao,2026-03-21,1,Barra ES Chocolate Lt Pistache 29g
05004015,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Língua de Onça ao Leite Cx80g
05104016,Alm_SP_Loja,2026-03-21,1,"Bombom SF Leite Ganache de Maracujá 7,7g"
05104079,Alm_SP_Loja,2026-03-21,1,Biscoito Puxuri Cupulate - unitário
05304011,Alm_SP_Loja,2026-03-21,1,Latte Gelado
05304030,Alm_SP_Loja,2026-03-21,1,Cafe Coado Pequeno
05004016,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004139,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Leite Flowpack 11g
05004139,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Leite Flowpack 11g
05004139,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Leite Flowpack 11g
05004159,Alm_SP_Loja,2026-03-21,1,Ovo Marajoara - Recheio de Maracujá 420g
05104078,Alm_SP_Loja,2026-03-21,1,Língua de Onça ao leite 11g - CAFETERIA
05104079,Alm_SP_Loja,2026-03-21,1,Biscoito Puxuri Cupulate - unitário
05304006,Alm_SP_Loja,2026-03-21,1,Cafe Expresso com Leite Pequeno
05304009,Alm_SP_Loja,2026-03-21,1,Cappuccino Língua de Onça
05304030,Alm_SP_Loja,2026-03-21,1,Cafe Coado Pequeno
05304043,Alm_SP_Loja,2026-03-21,1,Fatia de Bolo de Chocolate
05400001,Alm_SP_Loja,2026-03-21,1,Agua sem Gas em Lata 310ml
05400002,Alm_SP_Loja,2026-03-21,1,agua com Gas em Lata 310ml
05004143,Alm_PDV_Ativacao,2026-03-21,1,Barra ES Chocolate Lt Pistache 29g
05004139,Alm_PDV_Ativacao,2026-03-21,2,Língua de Onça Leite Flowpack 11g
05004139,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Leite Flowpack 11g
05004139,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Leite Flowpack 11g
05004139,Alm_PDV_Ativacao,2026-03-21,1,Língua de Onça Leite Flowpack 11g
05104079,Alm_SP_Loja,2026-03-21,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-21,1,Cafe Expresso
05304043,Alm_SP_Loja,2026-03-21,1,Fatia de Bolo de Chocolate
05004015,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Língua de Onça ao Leite Cx80g
05004056,Alm_PDV_Ativacao,2026-03-21,2,Barra ES Leite Praliné de Pistache 80g
05004009,Alm_PDV_Ativacao,2026-03-21,2,MAGIO Povos Xiba 81% 60g
05004014,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Língua de Onça Intso Praliné Cx80g
05004009,Alm_PDV_Ativacao,2026-03-21,2,MAGIO Povos Xiba 81% 60g
05004014,Alm_PDV_Ativacao,2026-03-21,1,MAGIO Língua de Onça Intso Praliné Cx80g
05104059,Alm_SP_Loja,2026-03-20,1,Bombom SF Doce de Cupuaçu 10g
05104077,Alm_SP_Loja,2026-03-20,1,Biscoito Puxuri Chocolate - Unitário
05104078,Alm_SP_Loja,2026-03-20,1,Língua de Onça ao leite 11g - CAFETERIA
05304009,Alm_SP_Loja,2026-03-20,1,Cappuccino Língua de Onça
05004047,Alm_SP_Loja,2026-03-20,1,Biscoito Cast. Pará Chocolate 60% 150g
05004058,Alm_SP_Loja,2026-03-20,1,Barra ES Intenso Praliné de Avelã 80g
05004102,Alm_SP_Loja,2026-03-20,1,Lua Cheia Minis Chocolate ao Leite 100g
05104119,Alm_SP_Loja,2026-03-20,1,Bombom Mini Lua Cheia Choco ao Leite 10g
05004043,Alm_SP_Loja,2026-03-20,1,Formigueiro Caramelo de Maracujá Cx 80g
05004102,Alm_SP_Loja,2026-03-20,1,Lua Cheia Minis Chocolate ao Leite 100g
05004143,Alm_SP_Loja,2026-03-20,1,Barra ES Chocolate Lt Pistache 29g
05004029,Alm_SP_Loja,2026-03-20,1,Caixa Folha Simples a Granel | 100g
05104008,Alm_SP_Loja,2026-03-20,1,Bombom ao Leite Praliné 10g
05104012,Alm_SP_Loja,2026-03-20,1,Bombom SF Leite Praliné de Pistache 10g
05104022,Alm_SP_Loja,2026-03-20,1,Trufas Nativas Pistache 20g
05104025,Alm_SP_Loja,2026-03-20,1,Formigueiro Praliné de Avelã 16g
05104036,Alm_SP_Loja,2026-03-20,1,Bombom SF Açaí 10g
05104039,Alm_SP_Loja,2026-03-20,1,Bombom SF Ganache de Taperebá Int 10g
05104059,Alm_SP_Loja,2026-03-20,1,Bombom SF Doce de Cupuaçu 10g
05104071,Alm_SP_Loja,2026-03-20,1,Bombom Bom Jardim Intenso 10g
05104096,Alm_SP_Loja,2026-03-20,1,Bombom SF Castanha-do-Pará 10g
05104119,Alm_SP_Loja,2026-03-20,1,Bombom Mini Lua Cheia Choco ao Leite 10g
05104022,Alm_SP_Loja,2026-03-20,1,Trufas Nativas Pistache 20g
05104079,Alm_SP_Loja,2026-03-20,1,Biscoito Puxuri Cupulate - unitário
05304005,Alm_SP_Loja,2026-03-20,1,Cafe Expresso
05104008,Alm_SP_Loja,2026-03-20,1,Bombom ao Leite Praliné 10g
05104079,Alm_SP_Loja,2026-03-20,1,Biscoito Puxuri Cupulate - unitário
05304030,Alm_SP_Loja,2026-03-20,1,Cafe Coado Pequeno
05104008,Alm_SP_Loja,2026-03-20,1,Bombom ao Leite Praliné 10g
